,house_price_amsterdam,rental_agency_amsterdam,postcode_amsterdam,bedrooms_amsterdam,surface_amsterdam
1979,4500.0,Expat Apartment Service,1016KH,4,240
1980,1370.0,Wooove B.V.,1066LH,3,110
1981,1975.0,Wooove B.V.,1062MX,4,118
1982,1170.0,Wooove B.V.,1066LH,2,67
1983,1850.0,Mar. J. Heule,1072SE,2,63
1984,1350.0,Hevesta Bemiddeling,1055MR,1,37
1985,2750.0,Out Amsterdam,1078JP,4,129
1986,2580.0,The Rental Agency Amsterdam,1077VP,3,105
1987,2950.0,The Rental Agency Amsterdam,1015AA,3,165
1988,1600.0,Amstel Makelaardij o.g.,1069LB,3,93
1989,1995.0,Forte Makelaars,1062KW,3,95
1990,1900.0,Kamta Makelaardij,1019NA,3,110
1991,1650.0,HB Housing ,1061MK,3,85
1992,2500.0,Ter Haar Makelaars B.V.,1091CR,3,73
1993,1650.0,Amsterdam Housing,1021HL,3,75
1994,1750.0,Amsterdam Housing,1017JJ,2,50
1995,1650.0,Amsterdam Housing,1011GS,2,60
1996,2500.0,JLG Real Estate,1015CK,3,115
1997,3100.0,Haagen & Partners,1075AT,3,100
1998,1850.0,Grand Relocation,1017DM,3,92
1999,1350.0,My Amsterdam Apartments,1053ZH,1,35
2000,1150.0,My Amsterdam Apartments,1053ZH,1,30
2001,730.0,Humij B.V.,1078TT,1,18
2002,1250.0,Hevesta Bemiddeling,1055MR,1,35
2003,1500.0,Yamsterdam Apartments,1018KP,3,65
2004,1800.0,Match&Rent,1017HA,3,80
2005,2000.0,Rotsvast Amsterdam,1071JD,2,62
2006,1525.0,Real Housing,1055LS,3,80
2007,768.0,The Rental Shop,1083JP,1,45
2008,2250.0,Makelaarskantoor Carla van den Brink,1071AS,3,80
2009,2500.0,NOORESTATE,1071BN,3,104
2010,1400.0,HB Housing ,1066GG,2,60
2011,1800.0,BrinkBorgh Makelaardij,1074BS,3,61
2012,1950.0,Amsterdam Housing,1078GA,3,78
2013,2500.0,Amsterdam Housing,1018CX,3,150
2014,1750.0,Amsterdam Housing,1098AJ,3,77
2015,1500.0,Amsterdam Housing,1015HK,2,50
2016,1350.0,Hevesta Bemiddeling,1055MR,1,37
2017,2750.0,Out Amsterdam,1078JP,4,129
2018,1750.0,Amsterdam Housing,1078AK,3,80
2019,1895.0,Oude Delft Makelaardij,1018WN,3,54
2020,1200.0,ViaDaan,1095MB,2,50
2021,1300.0,Inter Immo Amsterdam,1104EA,3,68
2022,3250.0,Spot Relocations,1035MA,5,165
2023,2000.0,MijnHuisVerhuren.nl,1076DZ,3,98
2024,1875.0,Prinsen Residence International,1077JM,3,110
2025,700.0,The Rental Shop,1034BT,1,40
2026,1675.0,Aham Vastgoed,1051BL,3,70
2027,1450.0,Eefje Voogd Makelaardij,1082JS,2,55
2028,2200.0,Eefje Voogd Makelaardij,1082JS,3,129
2029,2200.0,Eefje Voogd Makelaardij,1082JS,3,129
2030,1750.0,Eefje Voogd Makelaardij,1082JS,3,91
2031,1750.0,Eefje Voogd Makelaardij,1082JS,3,91
2032,3000.0,Eefje Voogd Makelaardij,1082JP,3,233
2033,2750.0,Eefje Voogd Makelaardij,1082JP,2,125
2034,1750.0,Linger OG,1102JZ,3,105
2035,1550.0,Interhouse verhuurmakelaars Amsterdam,1066MR,3,85
2036,2600.0,Amsterdam Housing,1017JM,3,120
2037,8675.0,Dutch Housing Centre BV,1017RZ,6,240
2038,2495.0,Haagen & Partners,1075ED,3,100
2039,2150.0,Grand Relocation,1058GD,4,124
2040,1850.0,Grand Relocation,1052XZ,3,74
2041,1500.0,Rotonda Real Estate,1054CD,3,60
2042,3200.0,Koops Makelaardij Amsterdam,1077JS,6,220
2043,1600.0,The Perfect House,1053PG,3,65
2044,2000.0,De Run Trading B.V.,1012JL,3,65
2045,1900.0,First Class Housing,1011JN,3,125
2046,1700.0,Peter Bruin Makelaardij,1012KR,2,55
2047,2500.0,Peter Bruin Makelaardij,1082PB,3,130
2048,1250.0,Hevesta Bemiddeling,1055MR,1,35
2049,2750.0,Out Amsterdam,1078JP,4,129
2050,2750.0,Collection Apartments,1017AC,3,144
2051,1600.0,Oei Housing Amsterdam - Expat Apartments,1015LA,2,50
2052,2000.0,Interhouse verhuurmakelaars Amsterdam,1079PE,3,116
2053,2500.0,FRIS Vastgoed Management,1071BP,3,120
2054,1500.0,Amsterdam Housing,1035VN,3,75
2055,2250.0,Amsterdam Housing,1011TV,3,120
2056,2375.0,Amsterdam Housing,1012RV,3,96
2057,2100.0,LV Housing,1072HC,3,80
2058,1750.0,Keizerskroon makelaars,1016CT,3,80
2059,1500.0,Thuis in Vastgoed,1076BC,2,44
2060,1550.0,City Centre Retreat,1012DC,2,53
2061,3000.0,HB Housing ,1077LC,3,140
2062,1850.0,Hakkenbroek Housing Company,1013GN,3,70
2063,1595.0,Hoen Vastgoedbeheer ,1058BN,2,60
2064,1750.0,Von Poll Real Estate - Zuidas,1013JV,3,50
2065,691.0,The Rental Shop,1063NC,1,50
2066,3750.0,Hoen Makelaars B.V.,1071MV,4,134
2067,6250.0,Peter Bruin Makelaardij,1071ML,7,196
2068,1500.0,Peter Bruin Makelaardij,1018NB,2,50
2069,5000.0,Peter Bruin Makelaardij,1015BG,3,160
2070,1595.0,"Makelaarsgroep Ameo - Diemen, Amsterdam Oost & Zuidoost",1082MZ,2,45
2071,2100.0,City Homes,1015DT,2,95
2072,1700.0,Your Home Makelaardij,1024PL,3,103
2073,1500.0,Vos makelaardij o.g. b.v.,1104VA,3,92
2074,1650.0,Collectief Makelaars,1104HW,3,102
2075,2500.0,Ter Haar Makelaars B.V.,1071BN,3,104
2076,1600.0,Klok Real Estate,1015DS,2,60
2077,1900.0,NOORESTATE,1017AX,3,75
2078,1885.0,Peter Bruin Makelaardij,1012XA,2,110
2079,2600.0,Collection Apartments,1017BX,4,145
2080,1250.0,Hevesta Bemiddeling,1055MR,1,35
2081,2750.0,Out Amsterdam,1078JP,4,129
2082,1850.0,Urban Homies,1055DE,4,90
2083,1600.0,City Homes,1054BN,2,80
2084,1650.0,Executive Home Rentals  Amsterdam,1024ML,4,105
2085,1900.0,KK Amsterdam,1013AS,3,90
2086,6000.0,Heeren Makelaars B.V.,1077VD,5,206
2087,1650.0,Domica Amsterdam,1016BC,2,50
2088,1750.0,Domica Amsterdam,1093NG,3,110
2089,1600.0,Valerius Rentals,1015PZ,3,45
2090,1700.0,Valerius Rentals,1015PZ,2,46
2091,1800.0,Amsterdam Housing,1018CP,3,75
2092,3500.0,Amsterdam Housing,1065AL,5,150
2093,3500.0,Amsterdam Housing,1017XZ,5,145
2094,1950.0,CS Housing,1019TB,3,103
2095,1650.0,Renthouse Vastgoed,1066CV,4,100
2096,1650.0,Valerius Rentals,1054ML,2,57
2097,2350.0,TVN Real Estate,1016KP,3,99
2098,1499.0,Bright Apartments & Housing Services,1012SP,2,45
2099,2500.0,Keizerskroon makelaars,1015BG,2,110
2100,2000.0,Rosmuller Makelaars,1083HM,3,120
2101,2100.0,27 Huis Makelaars,1059CV,3,102
2102,1650.0,KK Amsterdam,1103PW,4,126
2103,1350.0,Linger OG,1095MB,3,57
2104,2150.0,PC22 Makelaars-taxateurs o.z.,1082ME,3,107
2105,1750.0,Engel en Volkers Amsterdam ,1017JJ,2,50
2106,1550.0,DSTRCT Amsterdam,1017DS,2,70
2107,1650.0,Interhouse verhuurmakelaars Amsterdam,1016AE,2,75
2108,1750.0,Interhouse verhuurmakelaars Amsterdam,1016AE,3,75
2109,1761.0,FRIS Vastgoed Management,1076DT,3,93
2110,1853.0,FRIS Vastgoed Management,1076DV,3,102
2111,1494.0,FRIS Vastgoed Management,1051JP,2,73
2112,1350.0,Hevesta Bemiddeling,1055MR,1,37
2113,2750.0,Out Amsterdam,1078JP,4,129
2114,1890.0,ViaDaan,1073BE,3,67
2115,1250.0,Rental Valley,1055AA,2,30
2116,850.0,Homecrew,1024ML,2,13
2117,3600.0,Swan Short Stay,1017JJ,4,118
2118,4600.0,Vastgoed Unie Makelaardij ,1075AL,3,172
2119,2700.0,Apollo Makelaardij,1071BA,3,135
2120,2500.0,HB Housing ,1060LS,5,185
2121,1690.0,FRIS Vastgoed Management,1018WP,3,55
2122,1950.0,Amsterdam Housing,1015GA,3,120
2123,3500.0,Dutch Housing Centre BV,1077RT,5,134
2124,1790.0,Grand Relocation,1017DE,3,70
2125,1595.0,ViaDaan,1011JL,2,65
2126,1999.0,Jaap In Huren,1011JL,3,90
2127,2500.0,Keizerskroon makelaars,1071CA,3,80
2128,1800.0,Houses4let,1053XE,2,55
2129,1250.0,Property Pool,1074CK,2,42
2130,2350.0,Van Weelden,1034KE,4,130
2131,2250.0,Van Weelden,1034KE,4,110
2132,1700.0,ME Makelaars BV,1091CZ,3,53
2133,1650.0,NOORESTATE,1011HW,2,40
2134,1850.0,Dames van Vermeer,1081GG,3,86
2135,1650.0,Valerius Rentals,1057DG,3,54
2136,2350.0,Keij & Stefels Makelaars en Taxateurs,1013HD,5,118
2137,1800.0,TVN Real Estate,1016KP,2,60
2138,1700.0,TVN Real Estate,1016KP,2,56
2139,1650.0,Bianca Combee Housing Service,1081EM,4,90
2140,1950.0,Hoen Vastgoedbeheer ,1056VZ,3,74
2141,1300.0,iResidence,1105BM,2,54
2142,1600.0,Dames van Vermeer,1015JN,2,60
2143,2000.0,IB Makelaars,1075EV,3,71
2144,1350.0,Hevesta Bemiddeling,1055MR,1,37
2145,1250.0,Hevesta Bemiddeling,1055MR,1,35
2146,1750.0,Executive Home Rentals  Amsterdam,1076VJ,4,70
2147,1400.0,Aham Vastgoed,1055ZR,3,50
2148,1575.0,Aham Vastgoed,1078GX,3,75
2149,2100.0,Amsterdam Housing,1079PE,3,94
2150,3990.0,Amsterdam Housing,1082ME,3,144
2151,2500.0,Dutch Housing Centre BV,1015DB,3,100
2152,1600.0,JLG Real Estate,1011VK,2,53
2153,1750.0,Parker & Williams Real Estate Services,1012VG,3,75
2154,1250.0,Property Pool,1082MK,2,45
2155,1850.0,Housing Agency,1096HR,3,100
2156,1975.0,Rotsvast Amstelveen,1054XL,2,67
2157,1650.0,Mar. J. Heule,1072GL,3,81
2158,1750.0,City Homes,1012VG,3,60
2159,1400.0,HB Housing ,1053NM,2,45
2160,1500.0,HB Housing ,1063PV,3,94
2161,1550.0,Expat Rentals,1024XR,3,83
2162,1800.0,Expat Rentals,1087HT,4,94
2163,1950.0,JLG Real Estate,1019HD,3,100
2164,1850.0,Interhouse verhuurmakelaars Amsterdam,1011NV,3,79
2165,1550.0,Rotsvast Amsterdam,1072LC,2,42
2166,2100.0,Compass Housing Amsterdam,1017TR,3,75
2167,4000.0,Amsterdam Wonen,1016TL,4,120
2168,2500.0,De Nederlanden,1074BA,3,84
2169,2250.0,Renthouse Vastgoed,1076DZ,3,94
2170,1400.0,Eday Housing Services,1013LP,2,75
2171,1350.0,I AM REAL ESTATE,1017SX,2,40
2172,1900.0,Eefje Voogd Makelaardij,1076DT,3,102
2173,2250.0,27 Huis Makelaars,1098WS,4,165
2174,4500.0,Valerius Rentals,1077RG,5,178
2175,2250.0,Amsterdam Beautiful Property Rental,1017DN,3,85
2176,1350.0,Hevesta Bemiddeling,1055MR,1,37
2177,1250.0,Hevesta Bemiddeling,1055MR,1,35
2178,3950.0,Parker & Williams Real Estate Services,1093NN,7,180
2179,1950.0,Amsterdam Housing,1012NH,3,100
2180,1750.0,Listings,1012VG,3,70
2181,2000.0,Listings,1011JD,2,75
2182,1600.0,Bosma Makelaardij,1069KE,3,96
2183,1950.0,Mar. J. Heule,1017HW,3,80
2184,1900.0,Eefje Voogd Makelaardij,1076DT,3,102
2185,1475.0,PB Makelaars o.z.,1016XL,2,61
2186,1450.0,HB Housing ,1013AW,2,68
2187,1600.0,Renthouse Vastgoed,1012NH,2,47
2188,1650.0,ME Makelaars BV,1056KA,3,55
2189,1850.0,Compass Housing Amsterdam,1016DX,2,75
2190,1650.0,Valerius Rentals,1057PX,2,49
2191,2975.0,Amsterdam Housing,1015BR,2,135
2192,1750.0,Hakkenbroek Housing Company,1019HS,3,115
2193,1850.0,Grand Relocation,1079WH,3,79
2194,1200.0,SPiL makelaars,1095MB,1,27
2195,1600.0,Amstel Housing Amsterdam,1069TS,4,70
2196,1750.0,Amstel Housing Amsterdam,1069DR,4,86
2197,1600.0,Michiel Stolker Real Estate,1075VH,2,63
2198,1900.0,Rappange Makelaardij,1052CL,3,73
2199,1350.0,Match&Rent,1012ED,2,38
2200,1300.0,Friedmann Housing,1103TW,3,74
2201,1850.0,Parker & Williams Real Estate Services,1012TX,3,100
2202,2000.0,Haagen & Partners,1083HM,3,120
2203,2650.0,Nieuw-Nederland Makelaardij,1017RP,4,87
2204,1650.0,AmsterHomes,1058SZ,3,60
2205,1700.0,TVN Real Estate,1016KP,2,56
2206,2100.0,Collection Apartments,1011AR,4,90
2207,1350.0,HB Housing ,1087BC,2,47
2208,2750.0,Out Amsterdam,1078JP,4,129
2209,1350.0,Hevesta Bemiddeling,1055MR,1,37
2210,995.0,Lemoo,1091HT,2,35
2211,2100.0,Grand Apartments Amsterdam,1018DR,3,95
2212,1950.0,City Homes,1013HE,3,95
2213,1950.0,Amsterdam Beautiful Property Rental,1017RK,2,120
2214,1750.0,TVN Real Estate,1016KP,2,64
2215,1600.0,Keij & Stefels Makelaars en Taxateurs,1015PV,2,60
2216,1800.0,Keij & Stefels Makelaars en Taxateurs,1015PV,3,70
2217,1895.0,Hoen Vastgoedbeheer ,1083CM,4,111
2218,1650.0,I AM REAL ESTATE,1015LX,2,75
2219,3925.0,Boomsma & Bruinsma Makelaars,1017ZD,4,141
2220,1850.0,Boomsma & Bruinsma Makelaars,1091TK,3,95
2221,1900.0,PRO makelaars,1071TX,3,75
2222,2250.0,AHA (Another Home Abroad),1018AM,4,124
2223,2100.0,BrinkBorgh Makelaardij,1077BP,3,78
2224,2500.0,DSTRCT Amsterdam,1018CE,3,106
2225,1800.0,Dutch Housing Centre BV,1082TJ,3,67
2226,4000.0,Dutch Housing Centre BV,1018XH,5,185
2227,1400.0,Match&Rent,1013EL,2,45
2228,1700.0,TVN Real Estate,1016KP,2,57
2229,1650.0,TVN Real Estate,1016KP,2,50
2230,2150.0,Rappange Makelaardij,1011KP,3,85
2231,1700.0,The Rental Agency Amsterdam,1069GA,3,93
2232,1850.0,The Rental Agency Amsterdam,1073AA,3,70
2233,2400.0,Amstelland Makelaars,1015DS,3,110
2234,2800.0,TVN Real Estate,1066DJ,4,180
2235,1800.0,Grand Relocation,1057AP,3,100
2236,2150.0,Koops Makelaardij Amsterdam,1017RK,3,106
2237,3750.0,Relocation Advisers B.V.,1017WS,3,175
2238,2100.0,Michiel Stolker Real Estate,1083EH,4,84
2239,2500.0,Listings,1012EX,3,138
2240,1350.0,Hevesta Bemiddeling,1055MR,1,37
2241,1250.0,Hevesta Bemiddeling,1055MR,1,35
2242,3500.0,Unlimited Housing,1011HS,4,125
2243,1750.0,Asunaro Holland Interplan,1081GS,4,84
2244,1450.0,BBP o.g. Beheer,1058BT,2,62
2245,1500.0,Collection Apartments,1054AK,2,33
2246,1895.0,LIV Residential,1083CL,4,113
2247,1750.0,+31 Vastgoed,1075PA,3,62
2248,2500.0,Dutch Renting,1019NB,4,102
2249,3500.0,CS Housing,1077JS,7,225
2250,1950.0,Renthouse Vastgoed,1082ST,4,73
2251,1850.0,Alcoco.nl,1017AX,2,100
2252,6000.0,Peter Bruin Makelaardij,1075GW,6,250
2253,896.0,The Rental Shop,1017SP,1,50
2254,624.0,The Rental Shop,1108EM,1,50
2255,640.0,The Rental Shop,1107HV,1,50
2256,618.0,The Rental Shop,1103GZ,1,50
2257,695.0,The Rental Shop,1106DM,1,50
2258,697.0,The Rental Shop,1060NX,1,50
2259,750.0,The Rental Shop,1104HH,1,50
2260,725.0,The Rental Shop,1107CD,1,50
2261,769.0,The Rental Shop,1062CG,1,50
2262,1875.0,Amsterdam Beautiful Property Rental,1017KA,2,80
2263,2300.0,Hoen Makelaars B.V.,1017NR,3,74
2264,1600.0,JLG Real Estate,1108HA,4,101
2265,2500.0,Hakkenbroek Housing Company,1017JX,3,100
2266,1600.0,Compass Housing Amsterdam,1016HG,2,70
2267,1300.0,The Perfect House,1056NX,2,40
2268,4250.0,Compass Housing Amsterdam,1081BG,5,165
2269,1400.0,Friedmann Housing,1083VJ,3,65
2270,1735.0,Amsterdam Wonen,1016TL,2,54
2271,5750.0,Peter Bruin Makelaardij,1071PL,5,220
2272,1350.0,Hevesta Bemiddeling,1055MR,1,37
2273,1250.0,Hevesta Bemiddeling,1055MR,1,35
2274,721.0,The Rental Shop,1108BK,1,16
2275,717.0,The Rental Shop,1106HZ,1,13
2276,1450.0,Makelaarshuis Amsterdam - Zaanstad,1013GA,2,44
2277,1675.0,Amsterdam Beautiful Property Rental,1073RZ,3,60
2278,2475.0,Parker & Williams Real Estate Services,1012VG,4,120
2279,1850.0,Michiel Stolker Real Estate,1016BE,2,44
2280,1950.0,Collection Apartments,1011BJ,2,75
2281,1750.0,Your Home Makelaardij,1072MK,3,78
2282,1850.0,Ramon Mossel Makelaardij,1012RL,3,103
2283,1750.0,Interhouse verhuurmakelaars Amsterdam,1016ZA,2,60
2284,1525.0,Grand Relocation,1057WJ,3,50
2285,1350.0,Rotsvast Amsterdam,1062GS,2,40
2286,1975.0,ViaDaan,1017HX,3,75
2287,2500.0,Interhouse verhuurmakelaars Amsterdam,1012KW,3,120
2288,1695.0,A1 Executive Estate,1061XZ,3,95
2289,1525.0,Grand Relocation,1062HW,3,75
2290,1505.0,Grand Relocation,1068ZZ,4,123
2291,1995.0,Koops Makelaardij Amsterdam,1059VP,3,84
2292,2000.0,AHA (Another Home Abroad),1015AE,3,85
2293,1750.0,123Wonen Amsterdam,1069GA,4,92
2294,2175.0,TVN Real Estate,1016EW,2,90
2295,1550.0,Leliegracht Apartments,1016GT,2,85
2296,1350.0,Brick Brokers,1068CZ,2,67
2297,2200.0,Home of Orange,1011DG,4,105
2298,3000.0,Home of Orange,1074CZ,4,180
2299,670.0,The Rental Shop,1067SW,4,18
2300,725.0,The Rental Shop,1103TA,1,20
2301,1950.0,Huisportaal.nl,1104MM,4,107
2302,1650.0,Hakkenbroek Housing Company,1011HW,2,65
2303,2750.0,Property Pool,1021EC,5,118
2304,1250.0,Hevesta Bemiddeling,1055MR,1,35
2305,1350.0,Hevesta Bemiddeling,1055MR,1,37
2306,1550.0,Galman & Versteeg Makelaars o.g.,1052XB,3,48
2307,2250.0,Rappange Makelaardij,1052EA,3,90
2308,2500.0,Michiel Stolker Real Estate,1017GJ,2,100
2309,718.0,The Rental Shop,1106WN,4,14
2310,2078.0,Amsterdam Housing,1016KE,3,80
2311,1750.0,Amstel Housing Amsterdam,1060TV,4,98
2312,1475.0,Compass Housing Amsterdam,1053SX,2,65
2313,2400.0,Out Amsterdam,1015CE,3,100
2314,3750.0,Engel en Volkers Amsterdam Centrum,1019PW,4,213
2315,1750.0,HPS Rentals,1017NN,3,100
2316,1325.0,Wooove B.V.,1079MZ,2,55
2317,1445.0,Wooove B.V.,1079PE,2,73
2318,1525.0,Wooove B.V.,1062KS,3,80
2319,1355.0,Wooove B.V.,1062KS,2,64
2320,1730.0,FRIS Vastgoed Management,1018WP,3,55
2321,1117.0,A&N Vastgoed,1032KH,2,41
2322,1500.0,ViaDaan,1034TL,3,89
2323,1550.0,rentalsoncall2.nl,1015ZG,2,54
2324,1600.0,ViaDaan,1012EM,3,75
2325,1750.0,+31 Vastgoed,1013EL,3,55
2326,3950.0,JLG Real Estate,1058JN,5,165
2327,2250.0,Dutch Housing Centre BV,1071CM,3,78
2328,1250.0,House of Rentals,1079RN,2,60
2329,1850.0,CITYHOP Real Estate,1096DS,3,65
2330,1750.0,Park Real Estate,1073XA,3,60
2331,1750.0,Evers Makelaardij & Taxateurs,1016DA,2,58
2332,5500.0,Dames van Vermeer,1018VC,4,252
2333,3725.0,Vereniging Hendrick de Keyser,1015BC,3,181
2334,1750.0,Grand Relocation,1076NX,3,75
2335,2495.0,Grand Apartments Amsterdam,1013LA,3,100
2336,1250.0,Hevesta Bemiddeling,1055MR,1,35
2337,1350.0,Hevesta Bemiddeling,1055MR,1,37
2338,1700.0,Find your room,1060PJ,3,80
2339,1850.0,CITYHOP Real Estate,1096DS,2,65
2340,1850.0,Renthouse Vastgoed,1078KM,3,75
2341,1400.0,Renthouse Vastgoed,1017SV,2,37
2342,2800.0,ViaDaan,1016EG,3,130
2343,1750.0,Alcoco.nl,1013BV,2,75
2344,1450.0,Aham Vastgoed,1075SZ,2,50
2345,1430.0,VRC - Veth Realty & Consultancy BV,1015RJ,2,50
2346,2000.0,CITYHOP Real Estate,1096DS,2,60
2347,2450.0,Keizerskroon makelaars,1016GK,3,100
2348,1595.0,VERRA Real Estate Amsterdam,1052LB,2,71
2349,1595.0,Wooove B.V.,1062KT,3,92
2350,1615.0,Wooove B.V.,1062KT,3,92
2351,1615.0,Wooove B.V.,1062KS,3,80
2352,1375.0,Find your room,1018DD,2,50
2353,2500.0,Grand Relocation,1017KX,3,70
2354,1475.0,Grand Relocation,1057TA,3,50
2355,1250.0,Grand Relocation,1017GC,2,45
2356,1650.0,Grand Relocation,1057AR,3,71
2357,1750.0,ViaDaan,1013LB,2,50
2358,1900.0,Eefje Voogd Makelaardij,1077TS,3,111
2359,1600.0,MA Residences,1017BB,2,60
2360,1850.0,Kuijs Reinder Kakes Amsterdam,1073AR,3,75
2361,1400.0,Forte Makelaars,1083TW,2,45
2362,2250.0,Dutch Housing Centre BV,1017DS,3,85
2363,2250.0,Peter Bruin Makelaardij,1073SW,3,90
2364,1850.0,Hoen Vastgoedbeheer ,1077BW,3,95
2365,1850.0,Renthouse Vastgoed,1082KB,3,57
2366,1350.0,Hoen Vastgoedbeheer ,1015VT,2,31
2367,1850.0,Hoen Vastgoedbeheer ,1056VZ,3,74
2368,1350.0,Hevesta Bemiddeling,1055MR,1,37
2369,2750.0,Out Amsterdam,1078JP,4,129
2370,1450.0,Hoen Vastgoedbeheer ,1017BJ,2,39
2371,1650.0,Collection Apartments,1072AV,3,50
2372,1195.0,Tweelwonen.nl Leiden,1096GJ,2,28
2373,3650.0,Broersma Makelaardij,1054GM,4,155
2374,1875.0,Nanninga & Burger Makelaardij,1069KE,4,100
2375,4750.0,Engel en Volkers Amsterdam Centrum,1016GN,3,124
2376,2250.0,Expathousing.com (Amsterdam) ,1077JA,3,98
2377,1750.0,Renthouse Vastgoed,1081JD,2,85
2378,2795.0,Parkstone,1076PR,5,112
2379,2000.0,G&D&Y Housing,1017WJ,3,75
2380,1500.0,HB Housing ,1013ZW,2,65
2381,1400.0,HB Housing ,1057DG,2,57
2382,2557.0,FRIS Vastgoed Management,1082CV,3,114
2383,2100.0,ViaDaan,1071BS,3,95
2384,9500.0,Koops Makelaardij Amsterdam,1017EH,5,250
2385,1250.0,House of Rentals,1079RN,2,62
2386,1600.0,Hoen Vastgoedbeheer ,1054TN,2,49
2387,1575.0,Match&Rent,1074ET,2,45
2388,700.0,Borgondo Vastgoedmanagement BV,1101CJ,1,31
2389,1100.0,Kuijs Reinder Kakes Amsterdam,1069EC,4,70
2390,1800.0,Rossetti Residence,1082SW,3,71
2391,1550.0,Galman & Versteeg Makelaars o.g.,1052CH,2,70
2392,1750.0,Collection Apartments,1012AH,3,75
2393,1650.0,Collection Apartments,1012AH,3,70
2394,1000.0,HB Housing ,1024AL,2,37
2395,6500.0,TVN Real Estate,1054ET,5,255
2396,3125.0,Boomsma & Bruinsma Makelaars,1017ZD,3,139
2397,2400.0,Huisportaal.nl,1012KE,4,151
2398,3200.0,Your Home Makelaardij,1091BS,3,150
2399,2000.0,Renthouse Vastgoed,1015BN,3,85
2400,1250.0,Hevesta Bemiddeling,1055MR,1,35
2401,1350.0,Hevesta Bemiddeling,1055MR,1,37
2402,1725.0,Amstel Vastgoed,1015AM,2,61
2403,1600.0,Jansen Smit Makelaars Taxateurs,1013ZM,3,62
2404,1950.0,DL Housing Services,1025BE,4,90
2405,2350.0,ViaDaan,1013GS,4,100
2406,2250.0,Rotsvast Amsterdam,1054KG,3,75
2407,2000.0,Grand Apartments Amsterdam,1017RS,2,75
2408,4500.0,Von Poll Real Estate - Zuidas,1075BD,4,197
2409,1700.0,Edens Makelaardij,1057EZ,3,76
2410,3000.0,Broersma Makelaardij,1071HC,3,139
2411,2250.0,G&D&Y Housing,1082GS,4,117
2412,2850.0,Collection Apartments,1015BA,3,145
2413,1900.0,FRIS Vastgoed Management,1079GH,3,70
2414,1650.0,FRIS Vastgoed Management,1076DT,3,82
2415,1600.0,Dokter Makelaardij,1012TA,2,85
2416,7500.0,Makelaardij Prins van Wijngaarden,1075AR,6,249
2417,7000.0,Your Home Makelaardij,1077DZ,5,212
2418,2250.0,BrinkBorgh Makelaardij,1071GJ,3,67
2419,1150.0,Skyreach Stay,1066EE,2,40
2420,1700.0,First Class Housing,1016HK,2,50
2421,2750.0,Hakkenbroek Housing Company,1096GM,4,100
2422,1750.0,Renthouse Vastgoed,1012DX,3,55
2423,2500.0,Collection Apartments,1015AS,3,90
2424,1950.0,Jimble,1091AG,3,81
2425,1500.0,HB Housing ,1016EV,2,54
2426,2000.0,Amsterdam Housing,1072EE,3,120
2427,2600.0,Aaiman Rentals,1042AL,5,110
2428,1750.0,Eefje Voogd Makelaardij,1062KS,4,80
2429,1850.0,Huisportaal.nl,1055AD,3,100
2430,2200.0,Huisportaal.nl,1077KW,4,106
2431,1800.0,Huisportaal.nl,1063EN,4,88
2432,2750.0,Out Amsterdam,1078JP,4,129
2433,1250.0,Hevesta Bemiddeling,1055MR,1,35
2434,1250.0,Huisportaal.nl,1087BC,2,47
2435,2500.0,Huisportaal.nl,1052LT,2,44
2436,1475.0,Huisportaal.nl,1011NB,2,46
2437,1750.0,Your Home Makelaardij,1082HL,3,86
2438,2500.0,Compass Housing Amsterdam,1013GS,3,125
2439,1800.0,Collection Apartments,1075VK,3,80
2440,1800.0,Collection Apartments,1016ER,3,90
2441,2150.0,Collection Apartments,1017HD,3,90
2442,2500.0,Parker & Williams Real Estate Services,1017WP,3,80
2443,1450.0,Bianca Combee Housing Service,1082MZ,2,45
2444,2750.0,Jimble,1054AW,3,85
2445,2700.0,Jimble,1054AW,3,80
2446,715.0,Van Der Huizen,1096AH,2,25
2447,3000.0,Amsterdam Housing,1017WP,3,115
2448,1800.0,ViaDaan,1073GJ,2,55
2449,2100.0,Holland Home Management,1083HM,3,118
2450,1800.0,Kalwij Vastgoed,1011PT,2,44
2451,2800.0,ViaDaan,1017JD,3,130
2452,2000.0,ViaDaan,1069CL,5,127
2453,1500.0,HB Housing ,1055TM,3,60
2454,1650.0,Amsterdam Housing,1011HE,3,75
2455,1749.0,ViaDaan,1012TV,2,42
2456,2000.0,ViaDaan,1018VN,2,35
2457,1800.0,ViaDaan,1018VN,2,31
2458,5500.0,Engel & Völkers Amsterdam Zuidas,1082MK,3,132
2459,1595.0,Jaap In Huren,1059AT,2,72
2460,3250.0,Dutch Housing Centre BV,1071WV,3,104
2461,1900.0,Expat Rentals,1011JN,3,100
2462,2995.0,Batur Makelaardij,1015KL,3,115
2463,2475.0,TVN Real Estate,1071AC,2,70
2464,1350.0,Hevesta Bemiddeling,1055MR,1,37
2465,1250.0,Hevesta Bemiddeling,1055MR,1,35
2466,1550.0,Peter Bruin Makelaardij,1015CK,2,60
2467,3500.0,Van Laar Vastgoed,1077ST,3,120
2468,2100.0,Collection Apartments,1017DC,3,90
2469,1750.0,Prinsen Residence International,1053HB,2,75
2470,1700.0,ME Makelaars BV,1082CE,3,84
2471,729.0,Camelot Vastgoedbeheer BV,1062EV,1,18
2472,3250.0,Mooi Makelaardij,1083CG,7,154
